WormBaseID,ElasticNet_Coef
WBGene00020090,0.1884885648
WBGene00020096,-0.0579814633
WBGene00020106,0.1156073772
WBGene00020114,-0.1786412654
WBGene00020116,-0.1075571899
WBGene00020120,-0.0172688721
WBGene00020121,0.0630694198
WBGene00020126,-0.5513772485
WBGene00020128,-0.2959470531
WBGene00020135,-0.2105565867
WBGene00020136,0.116490616
WBGene00020137,0.5684224642
WBGene00020139,-0.2264940216
WBGene00020142,0.0264543294
WBGene00020143,0.3227019604
WBGene00020148,-0.4867293959
WBGene00020149,-0.2678523822
WBGene00020152,0.3970209255
WBGene00020153,-0.1141445022
WBGene00020155,0.0196516382
WBGene00020163,0.3531970263
WBGene00020164,-1.4818561035
WBGene00020167,-0.5766821296
WBGene00020170,0.309899285
WBGene00020177,0.1468854894
WBGene00020183,0.496374879
WBGene00020189,0.4660097911
WBGene00020191,-1.0300132613
WBGene00020193,-0.1017620615
WBGene00020194,0.5775424344
WBGene00020195,-1.2245297206
WBGene00020197,-0.2347448532
WBGene00020205,-0.6757101036
WBGene00020212,0.1875313934
WBGene00020214,-0.1665878277
WBGene00020219,-0.5179472829
WBGene00020220,1.1235980589
WBGene00020222,0.5691354571
WBGene00020223,0.1954394206
WBGene00020224,0.3218852388
WBGene00020227,0.3929401806
WBGene00020228,0.4203782035
WBGene00020237,-0.7573557978
WBGene00020242,-0.0322699183
WBGene00020245,0.289484964
WBGene00020247,-0.219884753
WBGene00020248,0.3157975602
WBGene00020256,0.3918302409
WBGene00020258,-1.198074597
WBGene00020260,0.1991411714
WBGene00020261,-0.2049814402
WBGene00020262,0.0029502477
WBGene00020267,0.3430999591
WBGene00020276,0.4747006448
WBGene00020280,-0.1086472629
WBGene00020282,0.0638237517
WBGene00020283,-0.1434701752
WBGene00020285,0.3929445192
WBGene00020289,0.472700341
WBGene00020294,0.62908897
WBGene00020295,-0.1470184623
WBGene00020300,0.3521421973
WBGene00020307,-0.1245134346
WBGene00020311,-0.4032201412
WBGene00020317,0.2195212719
WBGene00020324,0.05494887
WBGene00020329,-0.3552477952
WBGene00020330,0.4570520139
WBGene00020335,0.8252713654
WBGene00020338,-0.1867585784
WBGene00020340,-0.1558949071
WBGene00020341,1.0551846089
WBGene00020343,0.2381728458
WBGene00020345,0.3347597493
WBGene00020356,0.1225904898
WBGene00020357,0.6111823863
WBGene00020358,-0.5873513795
WBGene00020359,0.1553250674
WBGene00020360,0.253886472
WBGene00020361,0.0302005489
WBGene00020362,-0.3209050199
WBGene00020363,-0.6722728103
WBGene00020364,0.173916944
WBGene00020369,-0.0852300508
WBGene00020370,0.2393783229
WBGene00020373,-0.022740747
WBGene00020376,-0.0198403372
WBGene00020379,-0.2749090502
WBGene00020381,0.0691154637
WBGene00020386,0.2652552699
WBGene00020390,0.0674950304
WBGene00020392,0.1195542669
WBGene00020394,-0.0590040969
WBGene00020396,-0.0163661579
WBGene00020397,-0.1608189086
WBGene00020401,-0.0705364411
WBGene00020407,0.5380955051
WBGene00020408,-0.2113288771
WBGene00020413,0.4525705218
WBGene00020414,0.0539567309
WBGene00020418,0.4461833075
WBGene00020419,-0.2239910642
WBGene00020426,-0.263997046
WBGene00020433,-0.5230642268
WBGene00020434,0.5455558959
WBGene00020435,0.0600018797
WBGene00020436,0.6652032076
WBGene00020438,-0.0696638104
WBGene00020449,0.162262209
WBGene00020450,0.0424810191
WBGene00020455,-0.2741376631
WBGene00020464,0.1900878559
WBGene00020467,-0.2168148366
WBGene00020468,0.2423808973
WBGene00020472,-0.0830686891
WBGene00020474,0.3702401558
WBGene00020476,0.2437276412
WBGene00020478,0.2797651349
WBGene00020479,0.3986644162
WBGene00020480,0.0586624962
WBGene00020482,0.1940876396
WBGene00020486,0.6680248134
WBGene00020490,0.5806204528
WBGene00020491,-0.2789835508
WBGene00020496,-0.2593958922
WBGene00020497,0.4219505172
WBGene00020499,-0.1558642302
WBGene00020502,0.8230613625
WBGene00020510,0.1795936799
WBGene00020516,-0.5294840935
WBGene00020528,-0.2441665471
WBGene00020530,-0.1891022726
WBGene00020533,0.0354125188
WBGene00020540,-0.1827817614
WBGene00020543,0.1437442663
WBGene00020550,-0.2632831263
WBGene00020556,0.0146098258
WBGene00020558,-0.0390044063
WBGene00020559,-0.4962701379
WBGene00020560,0.2027912173
WBGene00020561,0.0519562777
WBGene00020562,0.1883944263
WBGene00020566,-0.8364682714
WBGene00020567,-0.2292381475
WBGene00020572,0.5301156132
WBGene00020574,0.0980167949
WBGene00020575,-0.0957344206
WBGene00020576,-0.791750042
WBGene00020577,-0.0261605185
WBGene00020580,0.2089755562
WBGene00020583,0.1918388934
WBGene00020585,-0.4286519267
WBGene00020586,0.3818256634
WBGene00020591,-0.0600056461
WBGene00020593,-0.5957855336
WBGene00020594,-0.017851535
WBGene00020605,0.2426108825
WBGene00020612,0.209095746
WBGene00020613,-0.1635017835
WBGene00020624,0.1088658839
WBGene00020625,-0.0344981108
WBGene00020626,0.3012158529
WBGene00020627,0.0413205325
WBGene00020630,-0.1803988781
WBGene00020633,0.1372008179
WBGene00020634,0.1800226352
WBGene00020635,0.5705361428
WBGene00020638,0.5421985332
WBGene00020639,0.391914313
WBGene00020642,0.0199576737
WBGene00020651,-0.827596833
WBGene00020665,-0.047264274
WBGene00020678,0.4164926208
WBGene00020688,0.1553581055
WBGene00020693,-0.1351174591
WBGene00020700,-0.0950186665
WBGene00020701,0.2106966728
WBGene00020702,0.3192453705
WBGene00020710,0.0113690953
WBGene00020714,0.1946632317
WBGene00020716,0.2420382762
WBGene00020722,0.0466110397
WBGene00020726,0.143834179
WBGene00020727,-0.1323021163
WBGene00020729,-0.0215191064
WBGene00020730,0.6411325965
WBGene00020732,-0.8476197502
WBGene00020735,0.20151325
WBGene00020736,0.0997837455
WBGene00020740,0.1281852677
WBGene00020741,-0.1065009302
WBGene00020743,0.2038332542
WBGene00020744,0.2394933423
WBGene00020747,1.0860881101
WBGene00020754,0.038644103
WBGene00020756,-0.5007228154
WBGene00020758,0.1456313104
WBGene00020761,-0.2222047161
WBGene00020764,0.0325800754
WBGene00020765,-0.7750967456
WBGene00020770,-0.1809070226
WBGene00020771,-0.1924879412
WBGene00020774,0.1967242004
WBGene00020777,0.123766648
WBGene00020778,-0.1878778925
WBGene00020784,0.030190994
WBGene00020786,-0.9470555585
WBGene00020788,0.1204706065
WBGene00020797,-0.5708915373
WBGene00020801,-0.0841966591
WBGene00020806,-0.2386634412
WBGene00020808,-0.0536912771
WBGene00020811,-0.175779716
WBGene00020819,-0.050257
WBGene00020830,0.4972123425
WBGene00020832,-0.1217397158
WBGene00020833,0.0893479449
WBGene00020834,0.7883649031
WBGene00020835,0.3605572621
WBGene00020836,-0.8133621694
WBGene00020837,-0.4511086862
WBGene00020840,0.5308324842
WBGene00020841,0.3158617637
WBGene00020843,0.0522926375
WBGene00020846,0.1931340021
WBGene00020849,0.0269294632
WBGene00020850,1.1280482907
WBGene00020852,0.204488571
WBGene00020855,0.090830295
WBGene00020858,-0.161872905
WBGene00020861,1.2503798115
WBGene00020862,-0.3119551241
WBGene00020865,-0.1278893914
WBGene00020867,0.4173888625
WBGene00020869,0.6641656249
WBGene00020870,-0.1353536729
WBGene00020878,0.4615245846
WBGene00020881,0.9592055532
WBGene00020884,-0.6990540416
WBGene00020887,0.4841115901
WBGene00020891,0.352292622
WBGene00020901,0.6487141792
WBGene00020903,0.323440648
WBGene00020904,0.1258718309
WBGene00020906,0.409976791
WBGene00020910,-0.00809252
WBGene00020911,-0.483286758
WBGene00020912,0.8535503474
WBGene00020914,0.747747069
WBGene00020919,-1.2196098365
WBGene00020920,0.0414020783
WBGene00020921,-0.4807358295
WBGene00020924,-0.1036862937
WBGene00020929,0.5693804712
WBGene00020937,0.0719509031
WBGene00020938,0.1164211606
WBGene00020940,0.0127199081
WBGene00020942,0.1164755806
WBGene00020945,-0.1222559207
WBGene00020947,-0.1843885742
WBGene00020952,-0.0339370642
WBGene00020953,0.1142225766
WBGene00020954,-0.5636815787
WBGene00020955,-0.0375751685
WBGene00020962,-0.3322105794
WBGene00020964,-0.0067433057
WBGene00020966,0.632615436
WBGene00020967,0.0879943191
WBGene00020972,-0.3520987014
WBGene00020973,-0.0896405993
WBGene00020978,-0.0026606318
WBGene00020981,-1.035901114
WBGene00020985,0.5361382631
WBGene00020986,0.8887628875
WBGene00020989,-0.5894795926
WBGene00020990,0.5470785202
WBGene00020991,0.0292217556
WBGene00020993,0.0254135205
WBGene00021002,-0.704622639
WBGene00021006,0.2937432172
WBGene00021007,-0.376719872
WBGene00021008,0.0827177163
WBGene00021010,-0.2149098107
WBGene00021011,0.3796745208
WBGene00021015,0.3836319087
WBGene00021016,0.2785216307
WBGene00021018,0.5457161935
WBGene00021025,0.5910641395
WBGene00021027,0.5171948138
WBGene00021028,0.1995839977
WBGene00021030,0.4656991358
WBGene00021036,0.1136430834
WBGene00021037,-0.0774265844
WBGene00021039,-0.3310447608
WBGene00021040,-0.1961203473
WBGene00021043,-0.0623114385
WBGene00021046,0.4311713727
WBGene00021049,-0.0552025106
WBGene00021051,-0.0225392945
WBGene00021053,0.1237124019
WBGene00021059,0.062852221
WBGene00021066,0.4149560679
WBGene00021068,0.1428450213
WBGene00021070,0.6234766955
WBGene00021075,0.1006613773
WBGene00021076,0.1497249557
WBGene00021079,0.0532591392
WBGene00021080,0.2283917201
WBGene00021082,0.2680059784
WBGene00021084,-0.0689125774
WBGene00021095,0.4052465726
WBGene00021100,-0.1436036527
WBGene00021101,0.1892255527
WBGene00021106,0.0171371601
WBGene00021107,-1.87552296
WBGene00021111,-0.0664794555
WBGene00021113,0.5134122655
WBGene00021116,0.7001866563
WBGene00021118,-0.3229340053
WBGene00021121,0.0330637003
WBGene00021123,0.4761476509
WBGene00021124,0.1666909489
WBGene00021128,-0.0154006416
WBGene00021130,0.1444609723
WBGene00021131,-0.6141227413
WBGene00021134,-0.0708775401
WBGene00021142,-0.0283868611
WBGene00021148,-0.3411514044
WBGene00021151,0.0100192677
WBGene00021154,-0.0629141248
WBGene00021157,-0.3684940644
WBGene00021158,-0.3833085129
WBGene00021159,-0.1048662423
WBGene00021160,-1.5127056729
WBGene00021161,-0.1249902437
WBGene00021165,0.2451099952
WBGene00021167,-0.5798300249
WBGene00021171,-0.8017138785
WBGene00021172,0.1206046526
WBGene00021178,0.1409329387
WBGene00021183,-0.3262838357
WBGene00021186,-1.0554703999
WBGene00021190,-0.1942914544
WBGene00021191,0.0092868053
WBGene00021195,-0.1735789323
WBGene00021197,-0.17486379
WBGene00021198,-0.7320779383
WBGene00021199,-0.0100975815
WBGene00021201,-0.1701456609
WBGene00021204,-0.0036785763
WBGene00021214,0.2245239979
WBGene00021220,0.1882608302
WBGene00021224,-0.5683173965
WBGene00021226,0.0928103455
WBGene00021227,0.7799649093
WBGene00021233,0.4113155327
WBGene00021235,-0.2266739589
WBGene00021236,0.521868346
WBGene00021237,-0.0099477579
WBGene00021238,0.2651170486
WBGene00021246,0.1375780079
WBGene00021247,-0.0592806031
WBGene00021249,0.03521763
WBGene00021253,-0.0096329571
WBGene00021264,0.2300731264
WBGene00021269,0.6161834606
WBGene00021271,0.2738526556
WBGene00021275,0.7902261101
WBGene00021282,-0.1161239247
WBGene00021287,-0.2959758708
WBGene00021288,0.4354824276
WBGene00021293,0.4846917658
WBGene00021299,-0.3359472689
WBGene00021304,0.3000323465
WBGene00021314,0.3048989064
WBGene00021319,0.2396015053
WBGene00021320,0.0168809605
WBGene00021321,-1.1108238544
WBGene00021325,-0.4282118776
WBGene00021326,0.0571747923
WBGene00021329,0.2696318583
WBGene00021332,0.0048426613
WBGene00021334,0.0567702457
WBGene00021335,-1.3412998158
WBGene00021337,-0.4767254616
WBGene00021338,0.3471170401
WBGene00021339,0.8451238793
WBGene00021340,-0.0012727921
WBGene00021342,-0.2348906334
WBGene00021343,0.2971475984
WBGene00021344,-0.0085842671
WBGene00021347,0.1170412329
WBGene00021349,0.093749059
WBGene00021353,0.2316818048
WBGene00021354,-0.4164465362
WBGene00021358,0.0535957022
WBGene00021362,0.1177627105
WBGene00021368,0.0508217309
WBGene00021369,0.2206188133
WBGene00021370,0.3692222067
WBGene00021371,0.3267274503
WBGene00021372,-0.1029126526
WBGene00021375,0.2119226444
WBGene00021379,-0.2664850191
WBGene00021382,1.2060198314
WBGene00021386,-0.4124053444
WBGene00021388,0.0202385836
WBGene00021397,0.1623895224
WBGene00021398,0.1456954914
WBGene00021400,0.413203785
WBGene00021405,0.1564665196
WBGene00021406,-0.4197066219
WBGene00021408,-0.3299314669
WBGene00021412,-0.5322653129
WBGene00021415,0.4014633833
WBGene00021418,-0.943095211
WBGene00021419,0.0564893757
WBGene00021421,-0.0404893097
WBGene00021423,0.0897279678
WBGene00021428,0.2771523803
WBGene00021434,0.3497441764
WBGene00021439,-0.1946921559
WBGene00021441,-0.427792334
WBGene00021444,0.0057485127
WBGene00021446,-0.1240409091
WBGene00021452,-0.0422360855
WBGene00021454,0.0074146515
WBGene00021457,0.8046899032
WBGene00021460,0.1253672578
WBGene00021461,0.1313211014
WBGene00021463,-0.3515494948
WBGene00021468,-0.0395509805
WBGene00021472,0.1553419578
WBGene00021473,0.1488923746
WBGene00021478,0.2233401607
WBGene00021479,0.0883722494
WBGene00021487,0.1180177458
WBGene00021489,0.0242833211
WBGene00021491,-0.2715527221
WBGene00021492,0.3371575253
WBGene00021493,0.0684075258
WBGene00021494,0.5451187355
WBGene00021495,-0.4209898547
WBGene00021503,-0.3580534006
WBGene00021504,0.0127153739
WBGene00021506,0.1130293188
WBGene00021509,-0.1974447357
WBGene00021510,-0.6067733173
WBGene00021516,0.2755139328
WBGene00021517,0.1218664319
WBGene00021519,-0.4287035601
WBGene00021520,-0.3435631225
WBGene00021521,-0.0104961322
WBGene00021525,-0.201340685
WBGene00021527,0.0544316295
WBGene00021528,-0.3899493997
WBGene00021531,-0.5926309587
WBGene00021533,-0.0903554043
WBGene00021538,-0.0511094707
WBGene00021540,0.5174719565
WBGene00021542,0.0256896288
WBGene00021543,-0.2656288997
WBGene00021547,-0.0525488686
WBGene00021549,0.2112379091
WBGene00021553,1.4807608774
WBGene00021555,-0.0612950897
WBGene00021556,-0.1198740916
WBGene00021557,-0.0569378784
WBGene00021558,-0.2249003989
WBGene00021559,0.1285501808
WBGene00021564,-0.0137683375
WBGene00021565,0.118925333
WBGene00021576,-0.1958674472
WBGene00021579,0.2961264062
WBGene00021582,-0.0976249473
WBGene00021585,0.0657872291
WBGene00021586,-0.0313149935
WBGene00021587,-0.5643199559
WBGene00021589,0.0788385333
WBGene00021590,0.4839999184
WBGene00021601,1.2967749299
WBGene00021602,0.1994734186
WBGene00021603,-0.3269529132
WBGene00021607,-0.3692949224
WBGene00021608,0.0064039985
WBGene00021610,0.842942941
WBGene00021611,0.164495144
WBGene00021614,0.2825373249
WBGene00021629,0.1525016786
WBGene00021632,0.0597072762
WBGene00021633,1.3700982748
WBGene00021639,-0.0759980259
WBGene00021641,-0.020516869
WBGene00021643,0.1885084993
WBGene00021645,0.4658246894
WBGene00021650,0.0818663233
WBGene00021654,-0.1327257599
WBGene00021655,0.0962167562
WBGene00021660,0.0804534889
WBGene00021662,0.5530128817
WBGene00021664,-0.5410991503
WBGene00021667,-0.9812369152
WBGene00021671,-0.2313235786
WBGene00021676,0.0785854211
WBGene00021677,0.0785375968
WBGene00021679,-0.1008509705
WBGene00021685,-0.067315942
WBGene00021690,0.1137058959
WBGene00021691,-0.7907090649
WBGene00021692,1.2652744355
WBGene00021693,0.0084679541
WBGene00021698,0.088349394
WBGene00021700,0.3521406489
WBGene00021701,0.258116479
WBGene00021704,0.1203271601
WBGene00021709,0.074643641
WBGene00021713,-0.0738840818
WBGene00021715,0.3166821615
WBGene00021718,-0.0941461789
WBGene00021720,-0.3984768338
WBGene00021725,-0.2614147546
WBGene00021726,-0.2682830839
WBGene00021731,-0.7576331275
WBGene00021733,0.0687765126
WBGene00021734,0.4044608269
WBGene00021739,0.3761684002
WBGene00021741,0.2786380167
WBGene00021743,-0.458482184
WBGene00021747,0.0727044877
WBGene00021750,0.2170609616
WBGene00021752,0.1423066531
WBGene00021755,-0.1247653869
WBGene00021757,0.4041708597
WBGene00021763,0.2404713296
WBGene00021773,-0.7884024516
WBGene00021774,0.0838850355
WBGene00021779,-0.8268165735
WBGene00021780,0.0091446587
WBGene00021781,-0.0286351882
WBGene00021783,-0.0315681583
WBGene00021786,0.4778843576
WBGene00021787,-0.0622139206
WBGene00021789,0.0731128818
WBGene00021791,-0.4801800334
WBGene00021796,0.4025828288
WBGene00021797,-0.3735557541
WBGene00021799,0.1557735775
WBGene00021808,-0.1920059794
WBGene00021815,0.1231178587
WBGene00021817,0.0040058821
WBGene00021818,-0.6435392169
WBGene00021828,0.0087502618
WBGene00021832,-0.0177205093
WBGene00021835,-0.1221829143
WBGene00021838,-0.0794676397
WBGene00021840,-0.204296729
WBGene00021846,0.0976196457
WBGene00021848,0.1292780252
WBGene00021858,-0.3682737183
WBGene00021862,0.4352894482
WBGene00021863,0.1483405161
WBGene00021866,0.9014305646
WBGene00021867,-0.4133103317
WBGene00021870,0.5186439001
WBGene00021871,0.164679367
WBGene00021872,-0.6086237254
WBGene00021873,0.3424802037
WBGene00021875,-0.3539319606
WBGene00021877,-0.2946707458
WBGene00021880,0.3798491682
WBGene00021881,0.1727972496
WBGene00021884,-0.6153806609
WBGene00021886,-0.1520973041
WBGene00021893,0.2678389428
WBGene00021894,0.0981174229
WBGene00021895,0.3159791185
WBGene00021898,-0.7085371397
WBGene00021904,-0.0543914884
WBGene00021905,0.0568240453
WBGene00021906,0.1410986986
WBGene00021908,0.0174110702
WBGene00021909,0.6612435759
WBGene00021912,0.2726909052
WBGene00021913,-0.6234286126
WBGene00021915,0.0192720896
WBGene00021917,-0.3154866349
WBGene00021918,0.0999676256
WBGene00021919,1.2078718119
WBGene00021925,0.1378519053
WBGene00021927,-0.0310323086
WBGene00021928,1.2585422973
WBGene00021931,0.0122657189
WBGene00021939,-0.1285540614
WBGene00021941,-0.3731232798
WBGene00021942,-0.1680247688
WBGene00021945,-0.0021557416
WBGene00021948,-1.0549465143
WBGene00021965,0.0607786371
WBGene00021966,-0.2274260674
WBGene00021967,0.2126527196
WBGene00021969,0.0696972909
WBGene00021975,0.5838543859
WBGene00021977,0.2825994447
WBGene00021978,0.2681149959
WBGene00021979,0.0994917084
WBGene00021980,0.39731914
WBGene00021981,-0.4430516492
WBGene00021983,-0.1391111036
WBGene00021984,0.2645228626
WBGene00021986,0.0378036963
WBGene00021993,0.498657292
WBGene00021994,-0.0499605021
WBGene00021995,0.4339849609
WBGene00021998,0.055004016
WBGene00021999,-0.4756889376
WBGene00022002,0.2426582446
WBGene00022005,0.05116799
WBGene00022007,0.0491258962
WBGene00022012,-0.0123035359
WBGene00022022,0.1895843507
WBGene00022026,-0.0015114255
WBGene00022028,0.1452549994
WBGene00022033,0.7826698741
WBGene00022038,0.1278622599
WBGene00022040,-0.1356907066
WBGene00022051,0.1057612128
WBGene00022054,0.1323712
WBGene00022055,-0.1827159993
WBGene00022057,0.0165445468
WBGene00022060,0.0313866422
WBGene00022063,0.0126769263
WBGene00022072,-0.4923724888
WBGene00022073,0.1132397188
WBGene00022075,-0.0764171277
WBGene00022076,-0.2051296902
WBGene00022083,0.1326551388
WBGene00022093,0.2999547168
WBGene00022096,0.1685022341
WBGene00022100,-0.3181846724
WBGene00022103,0.2788103948
WBGene00022104,0.0676087055
WBGene00022107,-0.0959202192
WBGene00022111,0.0633492284
WBGene00022113,0.0269188293
WBGene00022118,0.0802705094
WBGene00022125,-0.0828206566
WBGene00022128,-0.1440234752
WBGene00022129,1.1522956042
WBGene00022130,0.2760807049
WBGene00022134,0.0225037169
WBGene00022140,0.5000805961
WBGene00022143,0.6835306608
WBGene00022144,0.0278093244
WBGene00022146,0.1617612488
WBGene00022154,0.4647197323
WBGene00022155,0.0172473066
WBGene00022156,0.1686131759
WBGene00022157,4.16660759535104E-05
WBGene00022160,0.1729247854
WBGene00022162,0.0940321219
WBGene00022165,0.3375904325
WBGene00022167,-0.166620723
WBGene00022171,0.2193814799
WBGene00022181,-0.0224288328
WBGene00022188,-0.0023475772
WBGene00022190,-0.0547970074
WBGene00022191,0.4408330147
WBGene00022195,0.1079843818
WBGene00022197,0.0345020085
WBGene00022198,-0.4976731661
WBGene00022204,-0.0519743204
WBGene00022211,-0.0069422607
WBGene00022219,0.0360597899
WBGene00022221,-0.1793477795
WBGene00022222,0.8313409735
WBGene00022224,0.6521963728
WBGene00022227,-0.2688326142
WBGene00022231,0.2026958076
WBGene00022232,0.1232412637
WBGene00022237,0.3834708266
WBGene00022245,-0.3196662969
WBGene00022246,0.5084587202
WBGene00022250,-0.2672527269
WBGene00022254,-0.686725687
WBGene00022255,-0.0556481
WBGene00022258,-0.8144482434
WBGene00022259,0.1409276142
WBGene00022260,0.0328723155
WBGene00022261,-0.1027632779
WBGene00022262,0.045586755
WBGene00022263,0.0149468292
WBGene00022265,0.3644027217
WBGene00022270,-0.030898036
WBGene00022271,-0.7144590441
WBGene00022273,0.1647992871
WBGene00022274,-0.1761374197
WBGene00022283,0.1600900976
WBGene00022285,-0.0963780278
WBGene00022287,0.4030488687
WBGene00022288,0.3057833386
WBGene00022296,0.033367804
WBGene00022300,0.0805754159
WBGene00022309,-0.3393414974
WBGene00022310,0.0589937074
WBGene00022313,0.7907915298
WBGene00022314,0.1827071097
WBGene00022316,-0.8248805365
WBGene00022324,-0.1648321758
WBGene00022326,0.9453773596
WBGene00022330,-0.0124547939
WBGene00022331,-0.1183805555
WBGene00022333,0.3460178915
WBGene00022334,0.296614284
WBGene00022337,-0.251592164
WBGene00022338,0.1147892503
WBGene00022346,-0.6085871116
WBGene00022349,0.3004349276
WBGene00022351,-0.3958296134
WBGene00022354,0.3970838888
WBGene00022357,0.2156796032
WBGene00022358,0.160466857
WBGene00022363,0.1122290791
WBGene00022365,0.2565532514
WBGene00022366,0.03883116
WBGene00022367,-0.5790961253
WBGene00022370,0.1720100718
WBGene00022371,0.0234395951
WBGene00022375,0.1347519651
WBGene00022376,0.211324932
WBGene00022378,0.0096660757
WBGene00022379,-0.0490740046
WBGene00022386,0.2321294365
WBGene00022390,-0.2234196067
WBGene00022391,0.1603834632
WBGene00022392,0.1765800754
WBGene00022394,-0.061743824
WBGene00022396,0.2807739961
WBGene00022398,0.08675019
WBGene00022399,0.0413825122
WBGene00022410,0.4809203809
WBGene00022411,-0.0471129597
WBGene00022412,-0.1559238235
WBGene00022413,-0.3233963482
WBGene00022415,0.5869813055
WBGene00022416,0.1859355934
WBGene00022418,-0.2665181887
WBGene00022428,0.362337239
WBGene00022435,0.1051477693
WBGene00022439,0.0152141164
WBGene00022444,-0.0103240983
WBGene00022445,-0.674182893
WBGene00022452,0.1620647737
WBGene00022455,0.3825203137
WBGene00022462,0.0383331454
WBGene00022467,0.0747508924
WBGene00022470,0.0072418941
WBGene00022471,-0.0089907229
WBGene00022474,-0.0794754529
WBGene00022475,0.5131624573
WBGene00022484,1.0934138882
WBGene00022487,0.1002022558
WBGene00022488,-0.0108925192
WBGene00022490,-0.0740788783
WBGene00022494,1.0216149072
WBGene00022495,0.2291544915
WBGene00022496,1.2880573833
WBGene00022497,-0.8905874414
WBGene00022500,-0.0553503104
WBGene00022501,-0.299710858
WBGene00022502,-0.2454723988
WBGene00022504,-0.1047492071
WBGene00022505,-0.3802923504
WBGene00022515,-0.5448857328
WBGene00022517,1.1441365835
WBGene00022519,0.4254130165
WBGene00022532,-0.0808168874
WBGene00022538,0.1772791887
WBGene00022544,0.1525873093
WBGene00022545,-0.193977751
WBGene00022546,-0.3011101437
WBGene00022548,0.0768788684
WBGene00022549,-0.3722577311
WBGene00022557,-0.3972816854
WBGene00022564,-0.0127227352
WBGene00022570,0.0954828817
WBGene00022572,0.4848073624
WBGene00022574,-0.2709172017
WBGene00022581,0.0688438765
WBGene00022582,-0.8087117624
WBGene00022586,-0.0409748785
WBGene00022589,0.0397047278
WBGene00022591,-0.3801199955
WBGene00022592,1.6774506975
WBGene00022597,-0.5007066155
WBGene00022608,0.2767066088
WBGene00022610,0.0102220869
WBGene00022612,0.1553079755
WBGene00022614,-0.1659531578
WBGene00022620,0.2964280171
WBGene00022621,0.39982521
WBGene00022631,0.4275694529
WBGene00022632,0.000511769
WBGene00022633,0.190735324
WBGene00022634,0.4150528244
WBGene00022635,0.0077849308
WBGene00022641,-0.1478157027
WBGene00022643,-0.5735023322
WBGene00022647,-0.6079935866
WBGene00022648,0.0638710598
WBGene00022649,-0.1076765547
WBGene00022657,-0.055867368
WBGene00022664,0.9260727685
WBGene00022666,0.3362437857
WBGene00022667,-0.607872787
WBGene00022668,0.4649142947
WBGene00022669,-0.1260254308
WBGene00022670,0.3168019522
WBGene00022674,-0.1362699755
WBGene00022675,-1.0180364192
WBGene00022679,0.5253376702
WBGene00022681,0.2739391072
WBGene00022682,-0.2177764079
WBGene00022683,-1.0869092879
WBGene00022694,-0.1978642481
WBGene00022696,0.0860647862
WBGene00022698,0.3518593184
WBGene00022700,-0.2708413304
WBGene00022705,-0.4340879005
WBGene00022706,-0.0294115349
WBGene00022707,-0.0968086226
WBGene00022712,0.1664102733
WBGene00022713,-0.7433955637
WBGene00022720,-0.0137446186
WBGene00022721,-0.2596674749
WBGene00022726,0.0119652203
WBGene00022727,0.1474570739
WBGene00022732,-0.0441224826
WBGene00022735,0.5211964456
WBGene00022736,-0.2243332748
WBGene00022741,-0.21302429
WBGene00022743,0.2447698281
WBGene00022752,-0.0727015061
WBGene00022753,0.0310518596
WBGene00022760,0.468871233
WBGene00022762,0.2291333125
WBGene00022766,0.0320416354
WBGene00022772,-0.5822281114
WBGene00022780,-0.4981920668
WBGene00022782,-0.7124378853
WBGene00022786,0.1650741141
WBGene00022789,0.2337944492
WBGene00022791,0.1600681294
WBGene00022802,-0.0116703728
WBGene00022805,-0.251184966
WBGene00022813,0.0482623764
WBGene00022814,0.3848244622
WBGene00022815,0.0360362528
WBGene00022818,0.0367147139
WBGene00022823,0.5653124231
WBGene00022824,0.2752887324
WBGene00022825,-0.1167929197
WBGene00022847,0.3628032956
WBGene00022849,0.053242851
WBGene00022854,-0.1863098126
WBGene00022861,-0.0669035648
WBGene00022862,0.2518489573
WBGene00022867,-0.1088017877
WBGene00022868,-0.0442299664
WBGene00022873,-0.3317751149
WBGene00022874,0.1117671105
WBGene00022875,0.2556128986
WBGene00022876,0.0943667879
WBGene00022888,-0.3665740319
WBGene00022897,0.0324090055
WBGene00022910,-0.1731412009
WBGene00022970,-0.0476780738
WBGene00022985,-0.0108608511
WBGene00023021,-0.1962787291
WBGene00023054,-0.0156723812
WBGene00023067,0.0426389307
WBGene00023069,0.1514165746
WBGene00023159,-0.1990995326
WBGene00023251,0.0550003363
WBGene00023263,0.2408159456
WBGene00023284,-0.1178835968
WBGene00023318,-0.5226013356
WBGene00023323,-0.4685781808
WBGene00023345,0.0661025581
WBGene00023355,-0.2372679089
WBGene00023382,-0.5473986486
WBGene00023401,0.1242652053
WBGene00023405,-0.0262561464
WBGene00023408,0.3005256241
WBGene00023409,0.2057715278
WBGene00023414,0.5903100687
WBGene00023416,-0.4854872189
WBGene00023417,0.057706913
WBGene00023419,-0.2412122064
WBGene00023425,-0.3100209768
WBGene00023427,-0.204931081
WBGene00023429,0.0200146982
WBGene00023432,-0.1179832719
WBGene00023451,-0.0294569591
WBGene00023458,-0.0785970578
WBGene00023468,-0.235051774
WBGene00023477,0.3480688494
WBGene00023483,0.5246722856
WBGene00023484,0.1283151605
WBGene00023485,-0.2518303164
WBGene00023489,0.0506251947
WBGene00023490,1.3144149217
WBGene00023492,-0.2803211097
